Datos Euler0.000000	 0.785398
0.007917	 0.793453
0.007980	 0.793517
0.008042	 0.793581
0.008105	 0.793645
0.008168	 0.793709
0.008231	 0.793773
0.008294	 0.793837
0.008357	 0.793901
0.008419	 0.793966
0.008482	 0.794030
0.008545	 0.794094
0.008608	 0.794158
0.008671	 0.794222
0.008734	 0.794286
0.008796	 0.794350
0.008859	 0.794414
0.008922	 0.794479
0.008985	 0.794543
0.009048	 0.794607
0.009111	 0.794671
0.009173	 0.794735
0.009236	 0.794800
0.009299	 0.794864
0.009362	 0.794928
0.009425	 0.794992
0.009488	 0.795057
0.009550	 0.795121
0.009613	 0.795185
0.009676	 0.795249
0.009739	 0.795314
0.009802	 0.795378
0.009865	 0.795442
0.009927	 0.795507
0.009990	 0.795571
0.010053	 0.795635
0.010116	 0.795700
0.010179	 0.795764
0.010242	 0.795828
0.010304	 0.795893
0.010367	 0.795957
0.010430	 0.796021
0.010493	 0.796086
0.010556	 0.796150
0.010619	 0.796215
0.010681	 0.796279
0.010744	 0.796344
0.010807	 0.796408
0.010870	 0.796472
0.010933	 0.796537
0.010996	 0.796601
0.011058	 0.796666
0.011121	 0.796730
0.011184	 0.796795
0.011247	 0.796859
0.011310	 0.796924
0.011373	 0.796988
0.011435	 0.797053
0.011498	 0.797118
0.011561	 0.797182
0.011624	 0.797247
0.011687	 0.797311
0.011750	 0.797376
0.011812	 0.797440
0.011875	 0.797505
0.011938	 0.797570
0.012001	 0.797634
0.012064	 0.797699
0.012127	 0.797764
0.012189	 0.797828
0.012252	 0.797893
0.012315	 0.797958
0.012378	 0.798022
0.012441	 0.798087
0.012504	 0.798152
0.012566	 0.798216
0.012629	 0.798281
0.012692	 0.798346
0.012755	 0.798411
0.012818	 0.798475
0.012881	 0.798540
0.012943	 0.798605
0.013006	 0.798670
0.013069	 0.798734
0.013132	 0.798799
0.013195	 0.798864
0.013258	 0.798929
0.013320	 0.798994
0.013383	 0.799059
0.013446	 0.799123
0.013509	 0.799188
0.013572	 0.799253
0.013635	 0.799318
0.013697	 0.799383
0.013760	 0.799448
0.013823	 0.799513
0.013886	 0.799578
0.013949	 0.799643
0.014012	 0.799707
0.014074	 0.799772
0.014137	 0.799837
0.014200	 0.799902
0.014263	 0.799967
0.014326	 0.800032
0.014388	 0.800097
0.014451	 0.800162
0.014514	 0.800227
0.014577	 0.800292
0.014640	 0.800357
0.014703	 0.800422
0.014765	 0.800487
0.014828	 0.800552
0.014891	 0.800618
0.014954	 0.800683
0.015017	 0.800748
0.015080	 0.800813
0.015142	 0.800878
0.015205	 0.800943
0.015268	 0.801008
0.015331	 0.801073
0.015394	 0.801138
0.015457	 0.801204
0.015519	 0.801269
0.015582	 0.801334
0.015645	 0.801399
0.015708	 0.801464
0.015771	 0.801529
0.015834	 0.801595
0.015896	 0.801660
0.015959	 0.801725
0.016022	 0.801790
0.016085	 0.801856
0.016148	 0.801921
0.016211	 0.801986
0.016273	 0.802051
0.016336	 0.802117
0.016399	 0.802182
0.016462	 0.802247
0.016525	 0.802313
0.016588	 0.802378
0.016650	 0.802443
0.016713	 0.802509
0.016776	 0.802574
0.016839	 0.802639
0.016902	 0.802705
0.016965	 0.802770
0.017027	 0.802835
0.017090	 0.802901
0.017153	 0.802966
0.017216	 0.803032
0.017279	 0.803097
0.017342	 0.803163
0.017404	 0.803228
0.017467	 0.803293
0.017530	 0.803359
0.017593	 0.803424
0.017656	 0.803490
0.017719	 0.803555
0.017781	 0.803621
0.017844	 0.803686
0.017907	 0.803752
0.017970	 0.803817
0.018033	 0.803883
0.018096	 0.803948
0.018158	 0.804014
0.018221	 0.804080
0.018284	 0.804145
0.018347	 0.804211
0.018410	 0.804276
0.018473	 0.804342
0.018535	 0.804408
0.018598	 0.804473
0.018661	 0.804539
0.018724	 0.804605
0.018787	 0.804670
0.018850	 0.804736
0.018912	 0.804802
0.018975	 0.804867
0.019038	 0.804933
0.019101	 0.804999
0.019164	 0.805064
0.019227	 0.805130
0.019289	 0.805196
0.019352	 0.805262
0.019415	 0.805327
0.019478	 0.805393
0.019541	 0.805459
0.019604	 0.805525
0.019666	 0.805590
0.019729	 0.805656
0.019792	 0.805722
0.019855	 0.805788
0.019918	 0.805854
0.019981	 0.805919
0.020043	 0.805985
0.020106	 0.806051
0.020169	 0.806117
0.020232	 0.806183
0.020295	 0.806249
0.020358	 0.806315
0.020420	 0.806381
0.020483	 0.806447
0.020546	 0.806512
0.020609	 0.806578
0.020672	 0.806644
0.020735	 0.806710
0.020797	 0.806776
0.020860	 0.806842
0.020923	 0.806908
0.020986	 0.806974
0.021049	 0.807040
0.021112	 0.807106
0.021174	 0.807172
0.021237	 0.807238
0.021300	 0.807304
0.021363	 0.807370
0.021426	 0.807436
0.021488	 0.807502
0.021551	 0.807569
0.021614	 0.807635
0.021677	 0.807701
0.021740	 0.807767
0.021803	 0.807833
0.021865	 0.807899
0.021928	 0.807965
0.021991	 0.808031
0.022054	 0.808097
0.022117	 0.808164
0.022180	 0.808230
0.022242	 0.808296
0.022305	 0.808362
0.022368	 0.808428
0.022431	 0.808495
0.022494	 0.808561
0.022557	 0.808627
0.022619	 0.808693
0.022682	 0.808760
0.022745	 0.808826
0.022808	 0.808892
0.022871	 0.808958
0.022934	 0.809025
0.022996	 0.809091
0.023059	 0.809157
0.023122	 0.809224
0.023185	 0.809290
0.023248	 0.809356
0.023311	 0.809423
0.023373	 0.809489
0.023436	 0.809555
0.023499	 0.809622
0.023562	 0.809688
0.023625	 0.809754
0.023688	 0.809821
0.023750	 0.809887
0.023813	 0.809954
0.023876	 0.810020
0.023939	 0.810087
0.024002	 0.810153
0.024065	 0.810220
0.024127	 0.810286
0.024190	 0.810352
0.024253	 0.810419
0.024316	 0.810485
0.024379	 0.810552
0.024442	 0.810618
0.024504	 0.810685
0.024567	 0.810752
0.024630	 0.810818
0.024693	 0.810885
0.024756	 0.810951
0.024819	 0.811018
0.024881	 0.811084
0.024944	 0.811151
0.025007	 0.811218
0.025070	 0.811284
0.025133	 0.811351
0.025196	 0.811417
0.025258	 0.811484
0.025321	 0.811551
0.025384	 0.811617
0.025447	 0.811684
0.025510	 0.811751
0.025573	 0.811817
0.025635	 0.811884
0.025698	 0.811951
0.025761	 0.812018
0.025824	 0.812084
0.025887	 0.812151
0.025950	 0.812218
0.026012	 0.812285
0.026075	 0.812351
0.026138	 0.812418
0.026201	 0.812485
0.026264	 0.812552
0.026327	 0.812619
0.026389	 0.812685
0.026452	 0.812752
0.026515	 0.812819
0.026578	 0.812886
0.026641	 0.812953
0.026704	 0.813020
0.026766	 0.813086
0.026829	 0.813153
0.026892	 0.813220
0.026955	 0.813287
0.027018	 0.813354
0.027081	 0.813421
0.027143	 0.813488
0.027206	 0.813555
0.027269	 0.813622
0.027332	 0.813689
0.027395	 0.813756
0.027458	 0.813823
0.027520	 0.813890
0.027583	 0.813957
0.027646	 0.814024
0.027709	 0.814091
0.027772	 0.814158
0.027835	 0.814225
0.027897	 0.814292
0.027960	 0.814359
0.028023	 0.814426
0.028086	 0.814493
0.028149	 0.814560
0.028212	 0.814627
0.028274	 0.814694
0.028337	 0.814762
0.028400	 0.814829
0.028463	 0.814896
0.028526	 0.814963
0.028588	 0.815030
0.028651	 0.815097
0.028714	 0.815164
0.028777	 0.815232
0.028840	 0.815299
0.028903	 0.815366
0.028965	 0.815433
0.029028	 0.815500
0.029091	 0.815568
0.029154	 0.815635
0.029217	 0.815702
0.029280	 0.815769
0.029342	 0.815837
0.029405	 0.815904
0.029468	 0.815971
0.029531	 0.816039
0.029594	 0.816106
0.029657	 0.816173
0.029719	 0.816241
0.029782	 0.816308
0.029845	 0.816375
0.029908	 0.816443
0.029971	 0.816510
0.030034	 0.816577
0.030096	 0.816645
0.030159	 0.816712
0.030222	 0.816780
0.030285	 0.816847
0.030348	 0.816914
0.030411	 0.816982
0.030473	 0.817049
0.030536	 0.817117
0.030599	 0.817184
0.030662	 0.817252
0.030725	 0.817319
0.030788	 0.817387
0.030850	 0.817454
0.030913	 0.817522
0.030976	 0.817589
0.031039	 0.817657
0.031102	 0.817724
0.031165	 0.817792
0.031227	 0.817859
0.031290	 0.817927
0.031353	 0.817995
0.031416	 0.818062
0.031479	 0.818130
0.031542	 0.818197
0.031604	 0.818265
0.031667	 0.818333
0.031730	 0.818400
0.031793	 0.818468
0.031856	 0.818536
0.031919	 0.818603
0.031981	 0.818671
0.032044	 0.818739
0.032107	 0.818806
0.032170	 0.818874
0.032233	 0.818942
0.032296	 0.819009
0.032358	 0.819077
0.032421	 0.819145
0.032484	 0.819213
0.032547	 0.819280
0.032610	 0.819348
0.032673	 0.819416
0.032735	 0.819484
0.032798	 0.819552
0.032861	 0.819619
0.032924	 0.819687
0.032987	 0.819755
0.033050	 0.819823
0.033112	 0.819891
0.033175	 0.819959
0.033238	 0.820027
0.033301	 0.820094
0.033364	 0.820162
0.033427	 0.820230
0.033489	 0.820298
0.033552	 0.820366
0.033615	 0.820434
0.033678	 0.820502
0.033741	 0.820570
0.033804	 0.820638
0.033866	 0.820706
0.033929	 0.820774
0.033992	 0.820842
0.034055	 0.820910
0.034118	 0.820978
0.034181	 0.821046
0.034243	 0.821114
0.034306	 0.821182
0.034369	 0.821250
0.034432	 0.821318
0.034495	 0.821386
0.034558	 0.821454
0.034620	 0.821522
0.034683	 0.821590
0.034746	 0.821659
0.034809	 0.821727
0.034872	 0.821795
0.034935	 0.821863
0.034997	 0.821931
0.035060	 0.821999
0.035123	 0.822067
0.035186	 0.822136
0.035249	 0.822204
0.035312	 0.822272
0.035374	 0.822340
0.035437	 0.822408
0.035500	 0.822477
0.035563	 0.822545
0.035626	 0.822613
0.035688	 0.822681
0.035751	 0.822750
0.035814	 0.822818
0.035877	 0.822886
0.035940	 0.822954
0.036003	 0.823023
0.036065	 0.823091
0.036128	 0.823159
0.036191	 0.823228
0.036254	 0.823296
0.036317	 0.823364
0.036380	 0.823433
0.036442	 0.823501
0.036505	 0.823570
0.036568	 0.823638
0.036631	 0.823706
0.036694	 0.823775
0.036757	 0.823843
0.036819	 0.823912
0.036882	 0.823980
0.036945	 0.824048
0.037008	 0.824117
0.037071	 0.824185
0.037134	 0.824254
0.037196	 0.824322
0.037259	 0.824391
0.037322	 0.824459
0.037385	 0.824528
0.037448	 0.824596
0.037511	 0.824665
0.037573	 0.824734
0.037636	 0.824802
0.037699	 0.824871
0.037762	 0.824939
0.037825	 0.825008
0.037888	 0.825076
0.037950	 0.825145
0.038013	 0.825214
0.038076	 0.825282
0.038139	 0.825351
0.038202	 0.825420
0.038265	 0.825488
0.038327	 0.825557
0.038390	 0.825626
0.038453	 0.825694
0.038516	 0.825763
0.038579	 0.825832
0.038642	 0.825900
0.038704	 0.825969
0.038767	 0.826038
0.038830	 0.826107
0.038893	 0.826175
0.038956	 0.826244
0.039019	 0.826313
0.039081	 0.826382
0.039144	 0.826450
0.039207	 0.826519
0.039270	 0.826588
0.039333	 0.826657
0.039396	 0.826726
0.039458	 0.826795
0.039521	 0.826863
0.039584	 0.826932
0.039647	 0.827001
0.039710	 0.827070
0.039773	 0.827139
0.039835	 0.827208
0.039898	 0.827277
0.039961	 0.827346
0.040024	 0.827415
0.040087	 0.827483
0.040150	 0.827552
0.040212	 0.827621
0.040275	 0.827690
0.040338	 0.827759
0.040401	 0.827828
0.040464	 0.827897
0.040527	 0.827966
0.040589	 0.828035
0.040652	 0.828104
0.040715	 0.828173
0.040778	 0.828242
0.040841	 0.828312
0.040904	 0.828381
0.040966	 0.828450
0.041029	 0.828519
0.041092	 0.828588
0.041155	 0.828657
0.041218	 0.828726
0.041281	 0.828795
0.041343	 0.828864
0.041406	 0.828933
0.041469	 0.829003
0.041532	 0.829072
0.041595	 0.829141
0.041658	 0.829210
0.041720	 0.829279
0.041783	 0.829349
0.041846	 0.829418
0.041909	 0.829487
0.041972	 0.829556
0.042035	 0.829625
0.042097	 0.829695
0.042160	 0.829764
0.042223	 0.829833
0.042286	 0.829903
0.042349	 0.829972
0.042412	 0.830041
0.042474	 0.830110
0.042537	 0.830180
0.042600	 0.830249
0.042663	 0.830318
0.042726	 0.830388
0.042788	 0.830457
0.042851	 0.830527
0.042914	 0.830596
0.042977	 0.830665
0.043040	 0.830735
0.043103	 0.830804
0.043165	 0.830874
0.043228	 0.830943
0.043291	 0.831012
0.043354	 0.831082
0.043417	 0.831151
0.043480	 0.831221
0.043542	 0.831290
0.043605	 0.831360
0.043668	 0.831429
0.043731	 0.831499
0.043794	 0.831568
0.043857	 0.831638
0.043919	 0.831707
0.043982	 0.831777
0.044045	 0.831847
0.044108	 0.831916
0.044171	 0.831986
0.044234	 0.832055
0.044296	 0.832125
0.044359	 0.832194
0.044422	 0.832264
0.044485	 0.832334
0.044548	 0.832403
0.044611	 0.832473
0.044673	 0.832543
0.044736	 0.832612
0.044799	 0.832682
0.044862	 0.832752
0.044925	 0.832821
0.044988	 0.832891
0.045050	 0.832961
0.045113	 0.833031
0.045176	 0.833100
0.045239	 0.833170
0.045302	 0.833240
0.045365	 0.833310
0.045427	 0.833379
0.045490	 0.833449
0.045553	 0.833519
0.045616	 0.833589
0.045679	 0.833659
0.045742	 0.833728
0.045804	 0.833798
0.045867	 0.833868
0.045930	 0.833938
0.045993	 0.834008
0.046056	 0.834078
0.046119	 0.834148
0.046181	 0.834217
0.046244	 0.834287
0.046307	 0.834357
0.046370	 0.834427
0.046433	 0.834497
0.046496	 0.834567
0.046558	 0.834637
0.046621	 0.834707
0.046684	 0.834777
0.046747	 0.834847
0.046810	 0.834917
0.046873	 0.834987
0.046935	 0.835057
0.046998	 0.835127
0.047061	 0.835197
0.047124	 0.835267
0.047187	 0.835337
0.047250	 0.835407
0.047312	 0.835477
0.047375	 0.835547
0.047438	 0.835617
0.047501	 0.835688
0.047564	 0.835758
0.047627	 0.835828
0.047689	 0.835898
0.047752	 0.835968
0.047815	 0.836038
0.047878	 0.836108
0.047941	 0.836179
0.048004	 0.836249
0.048066	 0.836319
0.048129	 0.836389
0.048192	 0.836459
0.048255	 0.836530
0.048318	 0.836600
0.048381	 0.836670
0.048443	 0.836740
0.048506	 0.836811
0.048569	 0.836881
0.048632	 0.836951
0.048695	 0.837021
0.048758	 0.837092
0.048820	 0.837162
0.048883	 0.837232
0.048946	 0.837303
0.049009	 0.837373
0.049072	 0.837443
0.049135	 0.837514
0.049197	 0.837584
0.049260	 0.837654
0.049323	 0.837725
0.049386	 0.837795
0.049449	 0.837866
0.049512	 0.837936
0.049574	 0.838006
0.049637	 0.838077
0.049700	 0.838147
0.049763	 0.838218
0.049826	 0.838288
0.049888	 0.838359
0.049951	 0.838429
0.050014	 0.838500
0.050077	 0.838570
0.050140	 0.838641
0.050203	 0.838711
0.050265	 0.838782
0.050328	 0.838852
0.050391	 0.838923
0.050454	 0.838994
0.050517	 0.839064
0.050580	 0.839135
0.050642	 0.839205
0.050705	 0.839276
0.050768	 0.839347
0.050831	 0.839417
0.050894	 0.839488
0.050957	 0.839558
0.051019	 0.839629
0.051082	 0.839700
0.051145	 0.839770
0.051208	 0.839841
0.051271	 0.839912
0.051334	 0.839983
0.051396	 0.840053
0.051459	 0.840124
0.051522	 0.840195
0.051585	 0.840265
0.051648	 0.840336
0.051711	 0.840407
0.051773	 0.840478
0.051836	 0.840549
0.051899	 0.840619
0.051962	 0.840690
0.052025	 0.840761
0.052088	 0.840832
0.052150	 0.840903
0.052213	 0.840973
0.052276	 0.841044
0.052339	 0.841115
0.052402	 0.841186
0.052465	 0.841257
0.052527	 0.841328
0.052590	 0.841399
0.052653	 0.841470
0.052716	 0.841541
0.052779	 0.841612
0.052842	 0.841683
0.052904	 0.841753
0.052967	 0.841824
0.053030	 0.841895
0.053093	 0.841966
0.053156	 0.842037
0.053219	 0.842108
0.053281	 0.842179
0.053344	 0.842250
0.053407	 0.842321
0.053470	 0.842393
0.053533	 0.842464
0.053596	 0.842535
0.053658	 0.842606
0.053721	 0.842677
0.053784	 0.842748
0.053847	 0.842819
0.053910	 0.842890
0.053973	 0.842961
0.054035	 0.843032
0.054098	 0.843104
0.054161	 0.843175
0.054224	 0.843246
0.054287	 0.843317
0.054350	 0.843388
0.054412	 0.843459
0.054475	 0.843531
0.054538	 0.843602
0.054601	 0.843673
0.054664	 0.843744
0.054727	 0.843816
0.054789	 0.843887
0.054852	 0.843958
0.054915	 0.844029
0.054978	 0.844101
0.055041	 0.844172
0.055104	 0.844243
0.055166	 0.844315
0.055229	 0.844386
0.055292	 0.844457
0.055355	 0.844529
0.055418	 0.844600
0.055481	 0.844671
0.055543	 0.844743
0.055606	 0.844814
0.055669	 0.844885
0.055732	 0.844957
0.055795	 0.845028
0.055858	 0.845100
0.055920	 0.845171
0.055983	 0.845243
0.056046	 0.845314
0.056109	 0.845385
0.056172	 0.845457
0.056235	 0.845528
0.056297	 0.845600
0.056360	 0.845671
0.056423	 0.845743
0.056486	 0.845814
0.056549	 0.845886
0.056611	 0.845958
0.056674	 0.846029
0.056737	 0.846101
0.056800	 0.846172
0.056863	 0.846244
0.056926	 0.846315
0.056988	 0.846387
0.057051	 0.846459
0.057114	 0.846530
0.057177	 0.846602
0.057240	 0.846674
0.057303	 0.846745
0.057365	 0.846817
0.057428	 0.846889
0.057491	 0.846960
0.057554	 0.847032
0.057617	 0.847104
0.057680	 0.847175
0.057742	 0.847247
0.057805	 0.847319
0.057868	 0.847391
0.057931	 0.847462
0.057994	 0.847534
0.058057	 0.847606
0.058119	 0.847678
0.058182	 0.847749
0.058245	 0.847821
0.058308	 0.847893
0.058371	 0.847965
0.058434	 0.848037
0.058496	 0.848109
0.058559	 0.848180
0.058622	 0.848252
0.058685	 0.848324
0.058748	 0.848396
0.058811	 0.848468
0.058873	 0.848540
0.058936	 0.848612
0.058999	 0.848684
0.059062	 0.848756
0.059125	 0.848827
0.059188	 0.848899
0.059250	 0.848971
0.059313	 0.849043
0.059376	 0.849115
0.059439	 0.849187
0.059502	 0.849259
0.059565	 0.849331
0.059627	 0.849403
0.059690	 0.849475
0.059753	 0.849547
0.059816	 0.849620
0.059879	 0.849692
0.059942	 0.849764
0.060004	 0.849836
0.060067	 0.849908
0.060130	 0.849980
0.060193	 0.850052
0.060256	 0.850124
0.060319	 0.850196
0.060381	 0.850268
0.060444	 0.850341
0.060507	 0.850413
0.060570	 0.850485
0.060633	 0.850557
0.060696	 0.850629
0.060758	 0.850702
0.060821	 0.850774
0.060884	 0.850846
0.060947	 0.850918
0.061010	 0.850990
0.061073	 0.851063
0.061135	 0.851135
0.061198	 0.851207
0.061261	 0.851280
0.061324	 0.851352
0.061387	 0.851424
0.061450	 0.851496
0.061512	 0.851569
0.061575	 0.851641
0.061638	 0.851713
0.061701	 0.851786
0.061764	 0.851858
0.061827	 0.851931
0.061889	 0.852003
0.061952	 0.852075
0.062015	 0.852148
0.062078	 0.852220
0.062141	 0.852293
0.062204	 0.852365
0.062266	 0.852437
0.062329	 0.852510
0.062392	 0.852582
0.062455	 0.852655
0.062518	 0.852727
0.062581	 0.852800
0.062643	 0.852872
0.062706	 0.852945
0.062769	 0.853017
0.062832	 0.853090
0.062895	 0.853162
0.062958	 0.853235
0.063020	 0.853308
0.063083	 0.853380
0.063146	 0.853453
0.063209	 0.853525
0.063272	 0.853598
0.063335	 0.853671
0.063397	 0.853743
0.063460	 0.853816
0.063523	 0.853888
0.063586	 0.853961
0.063649	 0.854034
0.063711	 0.854106
0.063774	 0.854179
0.063837	 0.854252
0.063900	 0.854325
0.063963	 0.854397
0.064026	 0.854470
0.064088	 0.854543
0.064151	 0.854615
0.064214	 0.854688
0.064277	 0.854761
0.064340	 0.854834
0.064403	 0.854907
0.064465	 0.854979
0.064528	 0.855052
0.064591	 0.855125
0.064654	 0.855198
0.064717	 0.855271
0.064780	 0.855344
0.064842	 0.855416
0.064905	 0.855489
0.064968	 0.855562
0.065031	 0.855635
0.065094	 0.855708
0.065157	 0.855781
0.065219	 0.855854
0.065282	 0.855927
0.065345	 0.856000
0.065408	 0.856073
0.065471	 0.856145
0.065534	 0.856218
0.065596	 0.856291
0.065659	 0.856364
0.065722	 0.856437
0.065785	 0.856510
0.065848	 0.856583
0.065911	 0.856656
0.065973	 0.856730
0.066036	 0.856803
0.066099	 0.856876
0.066162	 0.856949
0.066225	 0.857022
0.066288	 0.857095
0.066350	 0.857168
0.066413	 0.857241
0.066476	 0.857314
0.066539	 0.857387
0.066602	 0.857460
0.066665	 0.857534
0.066727	 0.857607
0.066790	 0.857680
0.066853	 0.857753
0.066916	 0.857826
0.066979	 0.857899
0.067042	 0.857973
0.067104	 0.858046
0.067167	 0.858119
0.067230	 0.858192
0.067293	 0.858266
0.067356	 0.858339
0.067419	 0.858412
0.067481	 0.858485
0.067544	 0.858559
0.067607	 0.858632
0.067670	 0.858705
0.067733	 0.858779
0.067796	 0.858852
0.067858	 0.858925
0.067921	 0.858999
0.067984	 0.859072
0.068047	 0.859145
0.068110	 0.859219
0.068173	 0.859292
0.068235	 0.859366
0.068298	 0.859439
0.068361	 0.859512
0.068424	 0.859586
0.068487	 0.859659
0.068550	 0.859733
0.068612	 0.859806
0.068675	 0.859880
0.068738	 0.859953
0.068801	 0.860027
0.068864	 0.860100
0.068927	 0.860174
0.068989	 0.860247
0.069052	 0.860321
0.069115	 0.860394
0.069178	 0.860468
0.069241	 0.860541
0.069304	 0.860615
0.069366	 0.860689
0.069429	 0.860762
0.069492	 0.860836
0.069555	 0.860909
0.069618	 0.860983
0.069681	 0.861057
0.069743	 0.861130
0.069806	 0.861204
0.069869	 0.861278
0.069932	 0.861351
0.069995	 0.861425
0.070058	 0.861499
0.070120	 0.861572
0.070183	 0.861646
0.070246	 0.861720
0.070309	 0.861793
0.070372	 0.861867
0.070435	 0.861941
0.070497	 0.862015
0.070560	 0.862089
0.070623	 0.862162
0.070686	 0.862236
0.070749	 0.862310
0.070811	 0.862384
0.070874	 0.862458
0.070937	 0.862531
0.071000	 0.862605
0.071063	 0.862679
0.071126	 0.862753
0.071188	 0.862827
0.071251	 0.862901
0.071314	 0.862975
0.071377	 0.863048
0.071440	 0.863122
0.071503	 0.863196
0.071565	 0.863270
0.071628	 0.863344
0.071691	 0.863418
0.071754	 0.863492
0.071817	 0.863566
0.071880	 0.863640
0.071942	 0.863714
0.072005	 0.863788
0.072068	 0.863862
0.072131	 0.863936
0.072194	 0.864010
0.072257	 0.864084
0.072319	 0.864158
0.072382	 0.864232
0.072445	 0.864306
0.072508	 0.864381
0.072571	 0.864455
0.072634	 0.864529
0.072696	 0.864603
0.072759	 0.864677
0.072822	 0.864751
0.072885	 0.864825
0.072948	 0.864899
0.073011	 0.864974
0.073073	 0.865048
0.073136	 0.865122
0.073199	 0.865196
0.073262	 0.865270
0.073325	 0.865345
0.073388	 0.865419
0.073450	 0.865493
0.073513	 0.865567
0.073576	 0.865642
0.073639	 0.865716
0.073702	 0.865790
0.073765	 0.865864
0.073827	 0.865939
0.073890	 0.866013
0.073953	 0.866087
0.074016	 0.866162
0.074079	 0.866236
0.074142	 0.866310
0.074204	 0.866385
0.074267	 0.866459
0.074330	 0.866533
0.074393	 0.866608
0.074456	 0.866682
0.074519	 0.866757
0.074581	 0.866831
0.074644	 0.866906
0.074707	 0.866980
0.074770	 0.867054
0.074833	 0.867129
0.074896	 0.867203
0.074958	 0.867278
0.075021	 0.867352
0.075084	 0.867427
0.075147	 0.867501
0.075210	 0.867576
0.075273	 0.867650
0.075335	 0.867725
0.075398	 0.867799
0.075461	 0.867874
0.075524	 0.867949
0.075587	 0.868023
0.075650	 0.868098
0.075712	 0.868172
0.075775	 0.868247
0.075838	 0.868322
0.075901	 0.868396
0.075964	 0.868471
0.076027	 0.868546
0.076089	 0.868620
0.076152	 0.868695
0.076215	 0.868770
0.076278	 0.868844
0.076341	 0.868919
0.076404	 0.868994
0.076466	 0.869068
0.076529	 0.869143
0.076592	 0.869218
0.076655	 0.869293
0.076718	 0.869367
0.076781	 0.869442
0.076843	 0.869517
0.076906	 0.869592
0.076969	 0.869667
0.077032	 0.869741
0.077095	 0.869816
0.077158	 0.869891
0.077220	 0.869966
0.077283	 0.870041
0.077346	 0.870116
0.077409	 0.870191
0.077472	 0.870265
0.077535	 0.870340
0.077597	 0.870415
0.077660	 0.870490
0.077723	 0.870565
0.077786	 0.870640
0.077849	 0.870715
0.077911	 0.870790
0.077974	 0.870865
0.078037	 0.870940
0.078100	 0.871015
0.078163	 0.871090
0.078226	 0.871165
0.078288	 0.871240
0.078351	 0.871315
0.078414	 0.871390
0.078477	 0.871465
0.078540	 0.871540
0.078603	 0.871615
0.078665	 0.871690
0.078728	 0.871765
0.078791	 0.871840
0.078854	 0.871916
0.078917	 0.871991
0.078980	 0.872066
0.079042	 0.872141
0.079105	 0.872216
0.079168	 0.872291
0.079231	 0.872366
0.079294	 0.872442
0.079357	 0.872517
0.079419	 0.872592
0.079482	 0.872667
0.079545	 0.872742
0.079608	 0.872818
0.079671	 0.872893
